"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0036816",26621.5731026272,-0.0437613741616263,0.112733480634754,-0.388184361160719,0.697879605529925,0.999971443512753
"FBgn0033439",1941.402442587,0.0349909576825443,0.542846247925622,0.0644583209633579,0.948605293114903,0.999971443512753
"FBgn0033438",5243.56864050137,-0.101341858397181,0.246008936179701,-0.411943809728742,0.680380608960645,0.999971443512753
"FBgn0032082",560.914663793964,0.2662466687703,0.20861570306113,1.2762542074423,0.201865672016948,0.999971443512753
"FBgn0040752",16826.5213782392,-0.0347077198365958,0.105964474255844,-0.327541094129306,0.743258666859712,0.999971443512753
"FBgn0015553",5788.67982084849,0.00452066096560696,0.403037494560233,0.0112164774409874,0.991050733473894,0.999971443512753
"FBgn0015550",159.179814201399,0.0406070722995902,0.469815689408157,0.0864319204638405,0.931123073006321,0.999971443512753
"FBgn0029174",17554.613271942,0.0271721625220737,0.167908873979916,0.16182684022599,0.871442216179548,0.999971443512753
"FBgn0040754",3120.4231747353,0.191311478986842,0.0557104378556481,3.43403294518257,0.00059467191406533,0.0653643545543475
"FBgn0040755",256.333351135699,0.142889500217154,0.782754061631081,0.182547120764094,0.855153378508747,0.999971443512753
"FBgn0039294",128.43730146123,0.402583073231949,0.347836426748942,1.15739192986398,0.247112269684351,0.999971443512753
"FBgn0015558",3144.69398518697,-0.321914663813408,0.112612504691491,-2.85860495417728,0.00425508322669795,0.254222690202752
"FBgn0040759",2764.76071216943,0.254856965684031,0.282574581926427,0.901910440587283,0.36710444472641,0.999971443512753
"FBgn0010043",231.859818680394,-0.759876722079842,0.240451922491108,-3.16020231490535,0.00157659621347402,0.13137473187288
"FBgn0267445",1.98650600872183,0.591927204903185,0.57455513239024,1.03023569285801,0.302899378290742,0.999971443512753
"FBgn0038247",278.464648030929,0.293212170382822,0.204313660344547,1.43510800936345,0.151256321554483,0.999971443512753
"FBgn0036090",1818.01652413628,0.195853468224893,0.0937012917315271,2.09018962925348,0.0366007687690418,0.875870879836347
"FBgn0038244",10683.5927140588,-0.00384335359162004,0.168374346484842,-0.0228262420722508,0.981788875329087,0.999971443512753
"FBgn0038243",2714.24258619595,0.371809823643147,0.199296855485545,1.86560807864886,0.0620962185293994,0.999971443512753
"FBgn0038242",1292.17654377395,-0.558359721840419,1.17919187112191,-0.473510490968008,0.635849018090175,0.999971443512753
"FBgn0038241",1154.89141105978,-0.867249984081884,1.40428134276702,-0.617575664982516,0.536855089922986,0.999971443512753
"FBgn0038240",15.0131083053966,-0.223666143411139,0.487281748450058,-0.459007841197776,0.646228535241791,0.999971443512753
"FBgn0051233",13233.1782194325,-0.350175302193846,0.225456650541924,-1.55318240270198,0.120379564149818,0.999971443512753
"FBgn0029170",424.702456379619,-0.525327524422981,0.21121940387762,-2.48711773056302,0.0128782773151054,0.506476653949798
"FBgn0038248",15398.0279045402,-0.00802940992766903,0.595361203965172,-0.0134866193399776,0.989239560852938,0.999971443512753
"FBgn0033573",21.9632936649806,-0.40447823733115,1.20395465088443,-0.335958033829611,0.736902513098223,0.999971443512753
"FBgn0032864",12323.5532421931,0.0144264628701826,0.144020161288755,0.100169745270998,0.920209564954851,0.999971443512753
"FBgn0036094",479.852324015919,-0.0404887523878083,0.364738706322459,-0.111007556055795,0.911610354901679,0.999971443512753
"FBgn0036373",3815.60069068608,-0.213531391025314,0.15311939092227,-1.39454179995864,0.163154056102682,0.999971443512753
"FBgn0036372",9398.55535466,-0.0361056047141453,0.182351677413789,-0.197999849665299,0.843045181351852,0.999971443512753
"FBgn0036374",7830.49366546087,-0.156321092035946,0.178050784754177,-0.877957894157942,0.379966569186832,0.999971443512753
"FBgn0036377",174.72431931447,-0.0476679591070965,0.204049915026324,-0.233609306335398,0.81528830223205,0.999971443512753
"FBgn0036376",7626.66799551752,0.0689340954930589,0.125409190776901,0.549673393680454,0.582543408954832,0.999971443512753
"FBgn0265703",8.53106423219182,-0.368244314804395,1.03294948070775,-0.356497894313362,0.721467728744736,0.999971443512753
"FBgn0267319",8.20752351131631,-0.477500428465497,0.656007951229866,-0.727888172041653,0.466682044192342,0.999971443512753
"FBgn0267318",6.01692581290707,-0.0896049630487271,0.475412474670596,-0.188478358946749,0.850501678553105,0.999971443512753
"FBgn0051909",2551.34419597053,0.0773776197991112,0.562058296868004,0.137668317023853,0.890502560280186,0.999971443512753
"FBgn0051908",11820.3733201734,-0.0325527279921149,0.0817788738755377,-0.398057914586329,0.690587495760256,0.999971443512753
"FBgn0267313",4.76715018862975,-0.330587081173968,0.671834693381789,-0.492066105591994,0.622672612262333,0.999971443512753
"FBgn0051729",18444.1498334879,-0.055982922140899,0.0318941513897948,-1.7552723524982,0.0792127332045357,0.999971443512753
"FBgn0267311",2.0096312874191,0.469274101977755,0.580432512539754,0.808490378880377,0.418808342411535,0.999971443512753
"FBgn0267310",12.5303445672739,0.242701292527822,0.800681833771437,0.303118270317974,0.761799731057925,0.999971443512753
"FBgn0267317",37.5208793050367,0.923918304777789,0.706173314723835,1.3083449707231,0.190756328396919,0.999971443512753
"FBgn0267316",27.8100926755162,0.274275460258158,0.885118014438641,0.309874452653761,0.756656431033238,0.999971443512753
"FBgn0267315",20.8608824145716,0.435105949113285,0.619523397715733,0.702323674485225,0.482477332317592,0.999971443512753
"FBgn0267314",28.3602580651027,-0.211417917206923,1.54481356855279,-0.136856590018809,0.891144152039683,0.999971443512753
"FBgn0266939",20.6957600155463,0.824511121234141,0.82679940840768,0.997232355090885,0.31865173940976,0.999971443512753
"FBgn0262327",0.386627288397909,0.939980175176748,0.946408961256506,0.993207179620085,0.320609000226714,0.999971443512753
"FBgn0005614",7127.09965474238,-0.0207819098725295,0.379277851644945,-0.0547933652924827,0.956303086193134,0.999971443512753
"FBgn0052847",1076.7359917489,0.224829132976924,0.596352235013441,0.377007278210095,0.706168196110729,0.999971443512753
"FBgn0005617",12391.8598726353,0.00604577832369717,0.281782229510731,0.0214554989297753,0.982882301992068,0.999971443512753
"FBgn0005612",12565.3066791062,-0.207988714085309,0.336179057071534,-0.618684328218138,0.536124336165678,0.999971443512753
"FBgn0025809",4549.35067373387,-0.0559313224911521,0.222938862005329,-0.250881887473774,0.801905428359997,0.999971443512753
"FBgn0027338",34546.5819678443,-0.0653207622033478,0.0942950739564501,-0.69272719626389,0.488480768424833,0.999971443512753
"FBgn0005619",994.642589377307,-0.309759312453918,0.322924241506595,-0.959232143764569,0.337441810719026,0.999971443512753
"FBgn0039419",1534.84261379915,0.0691548342862249,0.117289882169796,0.589606136581433,0.555454736616515,0.999971443512753
"FBgn0266041",61.1836562949807,-0.0551127421808433,0.237589768960174,-0.231965974048661,0.816564441803212,0.999971443512753
"FBgn0267270",29.189929903102,0.153412754132626,0.263652790519812,0.581874190787668,0.560651426136262,0.999971443512753
"FBgn0262351",852.261647766348,0.0294736743217846,0.691066342864844,0.0426495583616477,0.965980889544995,0.999971443512753
"FBgn0262352",1089.1345336482,0.382626099178048,0.529798971709784,0.722209969459218,0.470165394868628,0.999971443512753
"FBgn0262353",1842.67369079133,0.31362415346365,0.191303590827244,1.63940547120659,0.101128842953997,0.999971443512753
"FBgn0267274",0.77401483385081,-0.618813101266198,1.15457790115037,-0.535964789079751,0.59198288570923,0.999971443512753
"FBgn0262355",76.4861082508851,0.0706925928809573,0.870994373273398,0.0811630879029427,0.935312254220241,0.999971443512753
"FBgn0267276",55.7426516014988,-0.0193732387841322,0.357732278334322,-0.0541556911619441,0.956811122176785,0.999971443512753
"FBgn0267277",61.099183797155,-0.107493757124292,0.441594675703975,-0.24342176896252,0.807678681692045,0.999971443512753
"FBgn0267278",495.978848766152,-0.124513312985528,0.153625861156307,-0.810497087198375,0.4176545384636,0.999971443512753
"FBgn0262359",861.567575994075,0.156425110083168,1.08092881857547,0.144713608699338,0.884936994079666,0.999971443512753
"FBgn0265812",29.1278074838082,0.722410218424557,0.757252224464629,0.953988902357197,0.340089259891425,0.999971443512753
"FBgn0265813",26.1893272749988,0.0747565811773493,0.543476714045738,0.137552500862177,0.890594097389406,0.999971443512753
"FBgn0265810",324.406245536381,0.261550581636738,0.24305751460438,1.07608514825167,0.281889177181564,0.999971443512753
"FBgn0265811",251.831100908177,0.124769024963299,0.151677444992676,0.82259445344246,0.410738653869607,0.999971443512753
"FBgn0265816",2.31950224428592,0.825554292920387,0.635949203118029,1.29814502301871,0.194237505579307,0.999971443512753
"FBgn0265817",126.044700568033,0.529047397291958,0.710572917703452,0.744536393255489,0.456552032500938,0.999971443512753
"FBgn0265814",63.244717482068,-0.210121577690728,0.389739008499659,-0.539134069488227,0.589794348856102,0.999971443512753
"FBgn0265815",1.14175511801294,0.422379319404233,0.825332379212853,0.511768749224488,0.608812864193773,0.999971443512753
"FBgn0260933",3143.15220090539,0.111024491225429,0.0668373593339584,1.6611142680052,0.0966904994208089,0.999971443512753
"FBgn0035876",1912.68454747615,0.0561176196149376,0.13882712759407,0.4042266132526,0.686046085192256,0.999971443512753
"FBgn0035875",296.887743927344,0.00499541641519647,0.522901485353142,0.00955326491723925,0.992377713358619,0.999971443512753
"FBgn0265819",7.43217299601674,0.184775770559855,0.37295153033593,0.495441781384894,0.620288308044611,0.999971443512753
"FBgn0035873",145.644060109978,0.661356597189341,0.436024412221001,1.51678800235187,0.129320217130436,0.999971443512753
"FBgn0035872",14745.5277880706,-0.117842657612149,0.203437678247543,-0.579256795630343,0.56241591300223,0.999971443512753
"FBgn0035871",17178.0230022785,-0.00769532054276911,0.143713387087395,-0.0535463028095595,0.957296639233853,0.999971443512753
"FBgn0035870",52.5191814940805,0.210478604055693,0.175105772777926,1.20200836738048,0.229360286243617,0.999971443512753
"FBgn0028866",3.21558274376875,-0.0553736306671783,0.644690169081768,-0.0858918490195793,0.931552391105932,0.999971443512753
"FBgn0028867",0.353614007372692,-0.296855818421056,2.14371299563088,-0.138477407668881,0.889863123652471,0.999971443512753
"FBgn0036565",2822.96522643981,0.0469529781485768,0.372501060757501,0.126047904543132,0.899694004602099,0.999971443512753
"FBgn0028646",26427.6416269815,-0.261710769147937,0.0410762268776625,-6.3713439388528,1.87378899310775e-10,3.21298598648186e-07
"FBgn0028863",1989.18355845576,0.00275525603736934,0.242256694995354,0.0113732916129405,0.990925621848082,0.999971443512753
"FBgn0028644",444.919602051031,0.0491167593179786,0.205692913392857,0.238786832797538,0.811270880832382,0.999971443512753
"FBgn0028645",300.657370821879,0.0253261318175247,0.18958841145219,0.133584809448711,0.893730896821515,0.999971443512753
"FBgn0028648",1748.5748702466,0.0881228592323046,0.175346194934947,0.502564993012809,0.615270146881337,0.999971443512753
"FBgn0028868",2708.74384358205,-0.0346579516372545,0.687794182632231,-0.0503900040337887,0.959811601893871,0.999971443512753
"FBgn0025549",5969.85950972815,0.0818441961598576,0.170183044539342,0.480918627242783,0.630574333382537,0.999971443512753
"FBgn0261847",102.06838555752,-0.890074634145239,1.30479298371075,-0.682157740926782,0.495139212853211,0.999971443512753
"FBgn0262688",3.38961945283041,0.790624254260225,0.916987224775479,0.86219767614953,0.388578748271256,0.999971443512753
"FBgn0262689",321.0855587726,-0.114440895202477,0.493740470118224,-0.231783501917666,0.816706171706027,0.999971443512753
"FBgn0032478",1237.10698836121,0.0172507679600074,0.422167978655277,0.040862331659914,0.967405647331351,0.999971443512753
"FBgn0032479",22698.6458272456,-0.0557940881164013,0.0613612393905968,-0.909272509331867,0.363206297952655,0.999971443512753
"FBgn0262682",699.575907253274,0.175759338646675,0.61205065282662,0.287164694351635,0.773986218139675,0.999971443512753
"FBgn0032477",2525.15777454013,-0.182980874203465,0.0420766862422616,-4.348747264695,1.36917388057145e-05,0.00426858627821067
"FBgn0032474",14715.9205518864,-0.0108200123788026,0.124817346342703,-0.0866867682725347,0.930920494211122,0.999971443512753
"FBgn0032475",9285.95014219175,-0.120730899691927,0.224619093159444,-0.537491706487425,0.590928012151747,0.999971443512753
"FBgn0262686",181.833669149973,0.278354177893324,0.334433930992418,0.832314403826551,0.40523150245803,0.999971443512753
"FBgn0032473",556.063158647944,-0.247609181631186,0.541275511965319,-0.457454985783748,0.647344050030842,0.999971443512753
"FBgn0039350",14309.3690594714,-0.0342787688659702,0.32557127663812,-0.105288062325203,0.916147235208628,0.999971443512753
"FBgn0032471",5105.84097937149,0.124175740953077,0.671782045399994,0.184845281000536,0.853350390680697,0.999971443512753
"FBgn0025355",161.850442392491,0.102292648940831,0.233231664400718,0.438588170279834,0.660959970231757,0.999971443512753
"FBgn0086898",1171.5998878798,0.0860769680779525,0.106602394571588,0.807458110334924,0.41940259922547,0.999971443512753
"FBgn0086895",4388.42355351563,-0.00263260426992704,0.253712112127467,-0.0103763444632253,0.991721023519684,0.999971443512753
"FBgn0011888",0.0918245592418632,0.135956679522697,2.08945655783992,0.0650679618164681,0.948119889122576,NA
"FBgn0011889",0.189975766075167,0.135958484277465,1.81955326340714,0.0747208048325448,0.940436854082891,NA
"FBgn0011880",0.369479927284836,-0.443180990221811,0.814248510246401,-0.544282224216412,0.586247277282636,0.999971443512753
"FBgn0011881",0.216664089562228,-0.368981456884076,0.921469903922296,-0.400427030023968,0.688842018836007,NA
"FBgn0011882",0.267516204302369,0.71501040428133,1.21196444459144,0.589959884939006,0.555217544021076,0.999971443512753
"FBgn0011883",0.265084778850765,0.641115281928048,1.01408018134191,0.6322135997961,0.527247311825626,0.999971443512753
"FBgn0011884",0.428429578012555,0.298215507880502,0.731344364951504,0.407763458873818,0.683447343171285,0.999971443512753
"FBgn0011885",0.21837615207018,-0.585385555561236,1.08297278244755,-0.540535796512122,0.58882758133334,NA
"FBgn0036567",86.8965682575385,0.105219347868946,0.3402493487415,0.309241878810723,0.757137539364164,0.999971443512753
"FBgn0011887",0.105572252689386,-0.296849307980841,2.08758348689113,-0.142197574298173,0.886923947750884,NA
"FBgn0031412",377.560967490569,0.213590568549656,0.332955141847451,0.641499534635558,0.52119818315305,0.999971443512753
"FBgn0003048",9667.18504265115,-0.0319834392432457,0.108662583176554,-0.29433718864643,0.768500258127132,0.999971443512753
"FBgn0003511",1726.53047650305,0.00599297470162513,0.18362932570204,0.0326362615487105,0.973964652688999,0.999971443512753
"FBgn0003510",274.05137659919,0.185706049441967,0.115539091059325,1.60730059185435,0.107988444540741,0.999971443512753
"FBgn0003513",379.178139396765,-0.223578311870618,0.259158824646292,-0.862707693537988,0.388298201305181,0.999971443512753
"FBgn0003512",2662.38832491959,0.0898492154216057,0.154135732838876,0.582922686172508,0.559945347866406,0.999971443512753
"FBgn0003515",2072.08381644414,-0.0597660597623537,0.259891781297486,-0.229965178059795,0.818118828462672,0.999971443512753
"FBgn0003514",17387.6359547292,0.0544030237740372,0.193802272193593,0.280714065724125,0.778929719488882,0.999971443512753
"FBgn0003041",6973.61958978026,-0.0329721539749925,0.20716864967265,-0.159156098314548,0.873545891368789,0.999971443512753
"FBgn0042627",32149.3618587988,-0.101066047326626,0.367942879224372,-0.274678633650077,0.783563147855358,0.999971443512753
"FBgn0042198",1242.49348394887,0.204986965704647,0.767710774440672,0.267010666684981,0.789460948338459,0.999971443512753
"FBgn0042199",1.81606826220758,0.79718612258397,0.947698478348335,0.84118117818794,0.400246443126889,0.999971443512753
"FBgn0053465",521.841010321867,-0.0555088388532148,0.590915012251985,-0.0939370936637232,0.925159127620485,0.999971443512753
"FBgn0035299",718.499934006988,0.185798022871055,0.71559616103371,0.259640888238782,0.795140793390829,0.999971443512753
"FBgn0053467",1.14764093475804,0.828838844098293,1.04998881672325,0.789378735180145,0.429890680706173,0.999971443512753
"FBgn0053460",543.990201398267,-0.0287970911100773,0.306234046005651,-0.0940362166966435,0.925080387427486,0.999971443512753
"FBgn0053461",19.7360494054499,-0.39560608951385,1.15711868613788,-0.341888947307786,0.732434467759831,0.999971443512753
"FBgn0046756",17.1410736521347,-0.0853665499493255,0.262131433890307,-0.325663155625389,0.744679223332128,0.999971443512753
"FBgn0053463",1.15579192132959,-0.034627707717075,1.18925871014965,-0.0291170520102541,0.976771236026163,0.999971443512753
"FBgn0035293",3765.68036482956,0.166181237835747,0.168495124689164,0.986267336472282,0.324001943814055,0.999971443512753
"FBgn0267554",796.74038746935,0.295030748393048,0.497535727350991,0.592984045515421,0.55319182964967,0.999971443512753
"FBgn0035290",3133.70186027469,-0.128629683342871,0.174166565223334,-0.738544066583205,0.460183899280425,0.999971443512753
"FBgn0053468",126.526189918883,0.480497582575284,0.213994585141975,2.24537262125814,0.0247442215212799,0.732225656188169
"FBgn0053469",83.1358168684377,0.147344402358257,0.202040058709195,0.729283109991255,0.465828501719735,0.999971443512753
"FBgn0035295",1465.16407412309,0.121456680674883,0.153001896766767,0.793824673036764,0.427297506859412,0.999971443512753
"FBgn0035294",2810.05400398515,-0.0147801722912901,0.110655893657314,-0.133568776165346,0.893743575909735,0.999971443512753
"FBgn0263087",326.78908741529,0.146904074044493,0.547470581807022,0.268332361456958,0.788443498446077,0.999971443512753
"FBgn0263086",7.90029295131229,0.140104677600603,0.841108672626228,0.166571433823347,0.867707272138465,0.999971443512753
"FBgn0263085",17.9827205302737,0.667607778670203,0.79610379206177,0.838593893569098,0.401697238508032,0.999971443512753
"FBgn0032228",305.748177184572,0.204583606337741,0.394743503909407,0.51826972277343,0.60427009450696,0.999971443512753
"FBgn0263083",705.984399185093,-0.0634151540560176,0.362634145183751,-0.174873643031834,0.861178920935822,0.999971443512753
"FBgn0263082",260.743884453154,0.371769513572223,1.12802898003756,0.329574434833974,0.741721542304522,0.999971443512753
"FBgn0263081",9402.94799544845,-0.0810216929860087,0.210583481410718,-0.384748568326618,0.700423707619754,0.999971443512753
"FBgn0052598",181.255594869404,-0.0374236926392721,0.595292228558906,-0.0628660863419434,0.949873140583515,0.999971443512753
"FBgn0035204",10483.1649827555,-0.0498878912926365,0.16002561657002,-0.31174940838805,0.755230975353704,0.999971443512753
"FBgn0052594",3076.07131227851,0.0413654861945763,0.109276333681438,0.378540209037073,0.705029329531652,0.999971443512753
"FBgn0052591",3864.82138539084,0.129110504247013,0.572526531888236,0.225510080417054,0.82158248428603,0.999971443512753
"FBgn0052590",843.487401170274,0.0742853928315754,0.175716039256009,0.4227581793108,0.672471702982424,0.999971443512753
"FBgn0039092",283.508027353449,0.164129519747015,0.327520702861482,0.501127160246815,0.616281633144508,0.999971443512753
"FBgn0035206",6129.53480589302,0.0656465779607677,0.116088959733349,0.565485108244183,0.57174385047567,0.999971443512753
"FBgn0039417",2584.48362100408,-0.0103123505207807,0.238004709699084,-0.0433283464592735,0.965439795227976,0.999971443512753
"FBgn0261020",4172.67789827497,0.0619334614653746,0.0975536143619042,0.6348658824225,0.525515890221087,0.999971443512753
"FBgn0039943",5524.42939982216,-0.0250036665175409,0.203913473424918,-0.122619001567581,0.902408806918464,0.999971443512753
"FBgn0032222",7403.54540776944,-0.112837708474866,0.153563038555879,-0.734797315395696,0.462462942332514,0.999971443512753
"FBgn0039941",1786.20248131387,-0.388967154504147,0.151763246340537,-2.56298651935368,0.010377607776445,0.436139315055642
"FBgn0263559",0.215113542706419,0.208096099863597,0.83326588349731,0.249735533381247,0.802791877011921,NA
"FBgn0030341",8197.30102408962,-0.11226366935032,0.0443145595160517,-2.53333600912035,0.0112982592555028,0.461344809348312
"FBgn0036035",3799.43476400277,0.0254698762108024,0.158973717539779,0.160214383892918,0.872712199049473,0.999971443512753
"FBgn0263551",16.4921529169426,0.685288912957431,1.00235853044402,0.683676441256868,0.494179503077772,0.999971443512753
"FBgn0038404",1853.00927713964,-0.0391256594422956,0.234559140177477,-0.166805094070056,0.867523410358475,0.999971443512753
"FBgn0263553",1.19393430176653,0.0514119747380677,0.39297198487295,0.130828600300068,0.895910897675858,0.999971443512753
"FBgn0263552",2.04087636042011,-0.0786292599127292,0.234852634524964,-0.334802545740108,0.737774040015472,0.999971443512753
"FBgn0038401",2597.44855754944,0.0333866098768644,0.24775722373615,0.134755343853948,0.892805314138586,0.999971443512753
"FBgn0035120",1787.18823127309,0.147475541637366,0.196345519248368,0.751102149934047,0.452591181962003,0.999971443512753
"FBgn0263557",2.06221288927253,1.99099634816989,0.584379482612671,3.40702643985455,0.000656747647646693,0.0686661702085234
"FBgn0263556",1.77585655374005,-0.0174197527146791,0.250702525160237,-0.0694837545156167,0.944604563416368,0.999971443512753
"FBgn0039945",1114.41944583619,-0.150946699343541,0.14146178426168,-1.06704931039408,0.285949569676713,0.999971443512753
"FBgn0032224",3493.37173649446,-0.0578838151899956,0.101943601446688,-0.567802337454856,0.57016919247334,0.999971443512753
"FBgn0004430",12658.6354777272,-0.528889977456722,0.939400171682585,-0.563008176280629,0.573429316367592,0.999971443512753
"FBgn0029502",4175.86812543696,-0.0791039181980171,0.105675672279259,-0.748553725676585,0.454126231711574,0.999971443512753
"FBgn0266691",12.33888842281,0.406623887089064,0.314280506395943,1.29382471649954,0.195725973184426,0.999971443512753
"FBgn0029726",294.42066963057,0.17563490045327,0.642194445583829,0.273491777546592,0.784475212074493,0.999971443512753
"FBgn0036442",1013.09302282662,0.293965544518878,0.63376829312649,0.463837569198507,0.642764124432913,0.999971443512753
"FBgn0266692",90.65885799286,0.304485405090852,0.357183335497471,0.85246251667026,0.393957434637898,0.999971443512753
"FBgn0266694",8439.08033795576,0.663739371919857,0.42995100076484,1.54375584831558,0.122647491034501,0.999971443512753
"FBgn0266697",62.5742616510272,0.0414539232403814,0.133366367071728,0.310827415866299,0.755931826479355,0.999971443512753
"FBgn0266696",49535.1537919592,-0.118545832801941,0.102748362910646,-1.15374911525387,0.248603041292682,0.999971443512753
"FBgn0060291",4.47325661958505,-0.0527726399253158,0.213711752113879,-0.246933729209216,0.804959512318102,0.999971443512753
"FBgn0266698",186.551860712475,0.126263870540267,0.586096384152235,0.215431922042826,0.829430584054718,0.999971443512753
"FBgn0031970",374.982332377956,0.24862314987073,0.199910143846193,1.24367450839321,0.213619381629096,0.999971443512753
"FBgn0060292",4.39297736384578,-0.026063125842899,0.223055153808457,-0.116846104642263,0.90698200773775,0.999971443512753
"FBgn0031976",150.191583450449,0.104981909247084,0.396468996565469,0.264792228790955,0.791169523806503,0.999971443512753
"FBgn0031977",6674.41607107894,-0.0244044781246384,0.166020308859293,-0.146996944484195,0.88313443207084,0.999971443512753
